Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
olx.co.id,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0
superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
enigreen.net,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
elizabethsmithpsychnp.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
imxprs.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1
storage.googleapis.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
searchengineland.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
on-me-ro.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
playarprint.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
fareast.qa,0,0,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1
moc-kompetensresurs.se,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1
promohinotruck.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
81cbd50754804973894115930bc620f5.testing-url.ws,0,0,1,5,0,0,0,1,0,1,1,1,0,0,1,0,1
notificationppv.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
geonetc.net,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
paxful.com.transfer.boubit.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
paytm.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
personalpiscinas.net.br,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
jalopnik.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
tune.pk,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
xoserv.com,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1
olx.co.id,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
paullemmerick.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
therockacc.org,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
techcrose.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
medium.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
d2ob6ssuz1ej59.cloudfront.net,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
genius.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
otomoto.pl,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
avrentsandiego.org,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
alsapan-epi.com,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,1
admin97759.typeform.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
espn.go.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
smallseotools.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
noticias.uol.com.br,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
acessoriamente.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
jalopnik.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
samducksports.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1
cherrydancefitness.co.uk,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
pitchfork.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
yspublish.co.kr,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
willingcartworthsupplies.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
kaizenpak.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
cli.re,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
bt-alert.com,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
lifehacker.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
weddenoptennis.be,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
correios.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
babal.net,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,0
update.troyvanspanje.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
hmrc.tax22refund.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
forms.gle,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
minyuanmm.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
livetv.sx,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
observatoriodeourofino.com.br,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,1
trinx30.joomla.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
cheezburger.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
elomo.ro,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
paypal.com.secure.information.vineyardadvice.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
community-ebay-de-diskussionsforen-6ws.html-5.me,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
olx.ro,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
castelooleos.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
buzzfil.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
ecnavi.jp,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
drcorreamejoresimplantes.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
elpla.pl,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,0,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
katproxy.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
mom2momlist.com,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,1
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
1drv.ms,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
docusignsecure1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
pikabu.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
sfglobe.com,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0
1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
count.mail.163.com.jutin.tk,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
steamcommunity.com,0,0,1,9,1,0,0,0,0,1,0,1,0,0,1,0,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
esapcepro-org.com,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1
telegraf.com.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
myspace.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
toywatchofficial.icu,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
fareast.qa,0,0,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
81cbd50754804973894115930bc620f5.testing-url.ws,0,0,1,6,0,0,0,1,0,1,1,1,0,0,1,0,1
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
wdestaques14.comprehojeegarante.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
variety.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
office-home.ml,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
chiatena.zxy.me,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
medium.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
espn.go.com,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,0
opticasotojoyeria.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
caixaeconomicafederal.epizy.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
hollywoodlife.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
wmaraci.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
vk.youhack.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
dantri.com.vn,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
prosxsiuser.myfreesites.net,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
krasn.arkadak.sarmo.ru,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
olx.ro,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
otomoto.pl,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
syosetu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
fb-recovery-10000076932-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
fanpage.gr,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
cuumberland.buzz,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
skyrock.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
venturebeat.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0
oilsmarketingmastery.xyz,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
kjsa.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
thenextweb.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0
estarjuntosemestarpertoo0.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
moonkahonda.com,0,0,1,5,0,0,0,0,0,0,0,0,1,0,1,0,1
sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
expoei.udd.cl,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
microsoftmail.moonfruit.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
189.cn,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,0
bongda88.info,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
pstratiinc.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
joint.co.il,0,0,1,5,0,0,1,0,1,0,1,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
1337x.to,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
maciel.med.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
sk8hiromania.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
ameblo.jp,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
variety.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
currentlyattreply.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
kurskin.be:443,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,1
paypal.b2pay.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1
vnexpress.net,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,0
wikimapia.org,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
theaquaticmall.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1
persianblog.ir,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
gizmodo.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
bestchange.ru.btc-ex.buzz,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
storage.googleapis.com,0,1,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
1337x.to,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
electronicavalencia.com.ar,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
user57205.vs.speednames.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
enigreen.net,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
kakaku.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
searchengineland.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
cupkaju.wz.sk,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
trydent.org,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
moviepilot.com,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,1,0
grupocamco.cl,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
trbetasusgiiris2.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
runtic.com.hr,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
jgnpb.pcgaboma.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
2fa.bthei.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
whatsapp-grub.hols92.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
i-m.mx,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
olx.co.id,0,0,1,7,0,0,1,0,0,1,0,0,0,0,1,1,0
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
bluegape.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
netservice-upd.tumblr.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
seesaawiki.jp,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
babal.net,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
pompanogroup.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
comicbook.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
bongda88.info,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,0
s.kekk.is,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
pembangunankepri.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
dropbox-com.dropbox.lilyskitchen.skyfencenet.com,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
bgnmedtex.com,0,0,1,5,0,0,1,0,0,1,0,1,1,1,1,1,1
aljazeera.net,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
yourlust.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
kurortnoye.com.ua,0,1,1,3,0,0,0,0,0,0,1,1,1,0,1,0,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
login.microsoftonline.com:443,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
aproveitaquedatempo.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
mariavandana.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
175.107.206.134,1,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
186.75.130.46,1,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
fishki.net,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
dataforce.co.uk,0,1,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
extend-memory.eu,0,0,1,6,0,0,0,1,0,1,1,1,0,0,1,0,1
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
allegro.pl,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
kebepxinh.vn,0,1,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1
theingredients.net,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
sfglobe.com,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0
chunkyfrog.co.uk,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
mdkvk.byethost18.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
comocurarhemorroides.org,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
aljazeera.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
hubpages.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
subscription-office.ddns.net,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
grandmarketltd.co.uk,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
banklineitauon.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
bancoestado700.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
evernote.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
host112.186-109-81.telecom.net.ar:8082,0,0,1,4,0,0,0,1,0,1,1,1,1,1,1,1,1
csgoxskin.com,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
login-bank.org,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
bestconferenceline.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
indianexpress.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
attyf.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
otomoto.pl,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,1,0
kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
paypal-merchantloyalty.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
kickass.to,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
youngil.co.kr,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
fluteguards.nn.r.appspot.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
xvideo-jp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
web1577.webbox444.server-home.org,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
zohard.com,0,0,1,8,0,0,0,0,0,1,0,0,1,0,1,0,1
betasus5.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
elsiriri.com.ar,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
web.de,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
pd-iskra-lj.si,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1
view.fdlheatpumps.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
profinishmi.com,0,1,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
fidoprovider.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
novinroyapolymer.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,1,0
dropbox-com.dropbox.lilyskitchen.skyfencenet.com,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1
