Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
drcorreamejoresimplantes.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
mentalfloss.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
physics.uctm.edu,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,1
cartoworld.co.ke,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
cookpad.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
dutadamaijawatengah.id,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
eve292929.dothome.co.kr,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
otomoto.pl,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,0
ramgarhiamatrimonial.ca,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,1
xvideo-jp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
hamt.jp,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
deref-mail.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1
hrsoftware.in.th,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,1
preferredtitlellc.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
ebay.com-itm-miller-trailblazer-model-302-welder.aecsz.top,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
genuinevivah.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
nhs.uk,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
j3060z7403.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
bajer.info.pl,0,0,1,7,0,0,0,0,0,1,0,0,1,0,1,0,1
thechive.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
manager.co.th,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
indochina-art.ro,0,1,1,4,0,0,0,1,0,1,0,0,0,0,1,0,1
storage.googleapis.com,0,1,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
courgeon-immobilier.fr,0,0,1,6,0,0,0,1,0,1,0,1,0,0,1,0,1
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
secure.informations.ninjamarketingman.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
qrxhskj.cluster028.hosting.ovh.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
advonationusa.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
rt.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
taboola.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
desikilitmarket.com,0,0,1,4,0,0,1,0,0,1,0,0,0,0,1,0,1
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
sofe-firma.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
windowinstallationtoronto.ca,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
betasus199.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
gawker.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0
zonaseguraweb1.bnv-pe.online,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
starlingintlbnk.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
creativemarket.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
plytecfi-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
shortlink.net,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
itaucomvoce.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
icloud.com.athz.us,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
web.de,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
serverinfo1policy.blogspot.com,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
jalopnik.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
testing-adjusting-balancing.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
laurenbowling.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
olampicoer.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,0,0,1,0,1
auto.ru,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
magictriminc.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,1
weberspro.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
gov.uk,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
kortalankar.se,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
searchengineland.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
file.docapps.dns-cloud.net,0,1,1,3,0,0,0,1,0,0,1,1,1,1,1,1,1
marsold.cl,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
viccats.camcam.dns-cloud.net,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1
blacksheepeventi.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
secure.runescape.com-ars.xyz,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
dronasankalp.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
persianblog.ir,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,0
yourlust.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
betasus3.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
online-suntrust-selfcare.beebreelonserv.com,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
cheezburger.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
akhbarelyom.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
speedy.com.pk,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
likemag.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
vadodaramarathon.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1
indianexpress.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
sriutamahub.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
irecommend.ru,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
livecalgary.com,0,0,0,4,0,0,0,0,0,1,0,0,1,1,1,1,1
babal.net,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,0
tune.pk,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
imsva91-ctp.trendmicro.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1
fishki.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
indianexpress.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
exodus.io98741.ml,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
kaizenpak.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
betaalpas-omgevingskeuze.info,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
alzahrani-online.com,0,0,1,3,0,0,0,1,0,0,0,1,0,0,1,0,1
po.do,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
micro-sales.co.uk,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
s.id,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
radiodouradacd.com.br,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
ourstaf.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
meuitaucard.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
accounts.google.com,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1
c1781279.ferozo.com,0,0,0,4,0,0,0,0,0,1,0,1,1,1,1,1,1
lokumdukkani.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1
department-page-secure.live,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
mail.redik.com.au,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
mixql.io,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,1
oninet.al,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
servizidifatturazione.cloudaccess.host,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
alpha-mail-server3.ns01.info,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
count.mail.163.com.jutin.tk,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
aljazeera.net,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
webcoretic.com,0,0,1,8,0,0,0,0,0,0,0,1,0,0,1,0,1
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
sppiscina.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
fareast.qa,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,1
beneiximet.com,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
evisionlegal.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
jmdpowertools.in,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
phantaweemall.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
y-r.top,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
stevencrews.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
saatsaat.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
alminarensemble.cl,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
estaremos-nessa-crise-unidoscom.com,0,0,1,2,0,0,0,1,0,1,0,1,1,0,1,0,1
mail01.tinyletterapp.com,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,1
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
db.mailtrackpro.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
kavc.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
micromode53.xyz,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
rebrand.ly,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
thenextweb.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,0
myfitnessboost.de,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
doodle.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
pattiturner.com,0,0,1,4,1,0,0,0,0,1,0,1,0,0,1,0,1
gesical.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
irmasbeneditinasdp.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
effafrica.org,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
pmasc.co.uk,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1
schachkraft.de,0,0,0,3,0,0,0,0,0,1,1,1,1,0,1,0,1
semanagarantidamesdasmaes.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
knu.edu.af,0,1,1,10,0,0,0,0,0,0,0,0,0,0,1,0,1
taloverkkokauppa.fi,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
fcoxzinc.nn.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
olx.co.id,0,0,1,7,0,0,1,0,0,1,0,0,0,0,1,1,0
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
allrecipes.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,1,0
onemillionsolutionsinhealth.net,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1
dhl.export.dns-cloud.net,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1
allegro.pl,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0
sites.google.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
mail.bankofamericaonlinesignin.net,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
telalmakkah.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
kelvin21.doodlekit.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1
friendlycabdavis.com,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1
uload-300.mountainjaynik.gb.net,0,0,1,5,0,0,0,1,1,1,1,1,0,0,1,0,1
cartoworld.co.ke,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
playarprint.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1
alfalfalfa.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
poetkaustubh.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
acct-premierhomehealthcare-inv.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
firstbanktrust1.vmpxsites.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
quizlet.com,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
medium.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
irecommend.ru,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
construlok.com.do,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
ambious.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
bcpzonasegurabeta.viabcp.com.pe.consultas-afp.john-burdett.com,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1
techcrunch.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
mayamimar.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
kovolem.cz,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
sicurezzawebprepagata.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
zozo.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
t.umblr.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
cheezburger.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
verfiayiosnmer.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
tyy756dfxas.appspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
the100prosystems.com,0,0,1,8,0,0,0,0,0,1,0,0,1,0,1,0,1
espace-client.fr,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,1
steamcommunity.com,0,0,1,8,1,0,0,0,0,1,0,1,0,0,1,0,0
squarespace.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,1,0
getpocket.com,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
refailogistics.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
espn.go.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
askubuntu.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
jezebel.com,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
investingdojo.icu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
slotsmaxbet.net,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
nwkc.adventist.or.ke,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
cartoworld.co.ke,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
email.zalinco.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9gag.tv,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
otomoto.pl,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
sbe2group.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1
thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
onedio.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
quizlet.com,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
cimslp-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
wikiwiki.jp,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
chikh-ali.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1
paytm.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0
1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
mail.wealthwelldone.net,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
skyrock.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
kickass.to,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0
ifttt.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0
xvideo-jp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
aljazeera.net,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
ringring.vn,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0
icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
vk.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
78.143.96.35,1,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
mainichi.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
perezhilton.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0
serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
dantri.com.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
rcone.kvhkosher.org,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
ata22.ir,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
olx.co.id,0,0,1,7,0,0,1,0,0,1,0,0,0,0,1,1,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
mathbariatimes.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1
diablodev.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
profinishmi.com,0,1,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
hollywoodlife.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
olx.ro,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0
dobadongthap.vn,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
graphicriver.net,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
useablevarex.com,0,0,1,5,0,0,1,0,0,1,0,1,1,1,1,1,1
hairdame.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
showmore.a3579.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
bedrijfskleding038.nl,0,0,1,6,0,0,0,0,0,1,1,1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
steamvert.tk,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
ilardo.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
1001golos.dxservice.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
saranewmaroc.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,1
exler-karosserie.at,0,0,0,4,0,0,0,1,0,1,0,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
bleacherreport.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
pikabu.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
safex.sharepoint.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
